"ID_aux";"CODIGO_UNIV";"VIA";"CODIGO";"PREFERENCIA";"PTJE_POND";"TIPO_MATRICULA"
"id_2355923375590";22;1;2270;4;505,75;1
"id_2357923375797";11;1;1105;1;679,45;1
"id_4663946376348";22;1;2265;1;565,5;1
"id_1912919871282";22;1;2205;1;561,35;1
"id_2377923377726";15;1;1507;1;698;1
"id_2161921276163";22;1;2220;1;647;1
"id_3873938977341";22;1;2233;4;570,7;1
"id_2355923375593";22;1;2252;2;561,7;1
"id_2389923378987";22;1;2252;9;697,2;2
"id_3916939971640";22;1;2272;9;529,4;2
"id_3875938977503";22;1;2277;3;640,2;1
"id_3897938979739";22;1;2277;1;574,8;1
"id_2381923378105";22;1;2252;1;591,45;1
"id_2127921372755";22;1;2223;1;644,95;1
"id_2479924677987";22;1;2270;9;564,25;2
"id_3899938979925";18;1;1863;2;563;1
"id_3945939974508";22;1;2205;1;527,05;1
"id_2364923276438";19;1;1940;2;747,65;1
"id_4680946078019";22;1;2277;2;532,2;1
"id_3910939971030";22;1;2266;1;648;1
"id_3855938975563";22;1;2255;1;640,4;1
"id_2397923379759";22;1;2255;3;549,85;1
"id_2164921276469";22;1;2279;1;494,5;1
"id_2356923375671";22;1;2205;1;659,6;1
"id_5285952978522";11;1;1128;3;673,4;1
"id_2139921273922";22;1;2221;1;489,9;1
"id_2396923379665";25;1;2544;1;576,25;1
"id_2391923379190";22;1;2222;9;468,3;2
"id_2036920273691";22;1;2272;1;500,4;1
"id_2587925778756";22;1;2222;1;566,9;1
"id_4824948872492";22;1;2207;1;526,7;1
"id_3910939971068";24;1;2447;1;712,15;1
"id_3733937273354";18;1;1840;1;684,3;1
"id_3898938979807";14;1;1407;1;635,2;1
"id_2362923276201";14;1;1430;3;652,95;1
"id_2378923377813";22;1;2223;1;657,65;1
"id_2102921270221";22;1;2277;1;681,1;1
"id_2358923375820";14;1;1480;1;550,6;1
"id_2392923379212";22;1;2207;1;506,15;1
"id_3916939971646";22;1;2221;1;559,1;1
"id_8696986079691";22;1;2277;1;628,8;1
"id_2084920178440";19;1;1943;4;663,55;1
"id_4214942671482";22;1;2280;1;623,8;1
"id_2520925572097";11;1;1120;2;623,7;1
"id_3845938674504";24;1;2447;3;706,55;1
"id_3878938977858";14;1;1403;2;617,45;1
"id_3949939974900";22;1;2255;1;562,55;1
"id_3949939974989";22;1;2220;1;625,15;1
"id_3965939076503";22;1;2252;1;576,15;1
"id_3931939373128";22;1;2205;1;592,1;1
"id_2083920178370";22;1;2205;1;566,05;1
"id_2045920374588";22;1;2220;1;528,05;1
"id_2868928976878";22;1;2252;1;611,9;1
"id_2017920371723";24;1;2448;2;687,25;1
"id_3948939974868";24;1;2448;1;700,2;1
"id_2644926974478";22;1;2226;2;606,95;1
"id_2662926776242";22;1;2266;1;602,85;1
"id_3850938275048";22;1;2263;1;618,3;1
"id_3867938976763";22;1;2281;4;521,8;1
"id_3856938975614";22;1;2221;1;634,6;1
"id_3910939971022";15;1;1526;9;631;2
"id_2397923379726";14;1;1410;2;640,8;1
"id_3850938975073";15;1;1506;1;674,9;1
"id_3916939971659";11;1;1145;1;753;1
"id_3805938070500";19;1;1928;1;641,95;1
"id_3949939974914";22;1;2226;1;580,65;1
"id_3853938975301";22;1;2221;2;693,4;1
"id_2609926770931";15;1;1504;1;776,65;1
"id_3948939974839";22;1;2252;3;596,3;1
"id_2606926770690";11;1;1183;2;760,4;1
"id_2390923379009";14;1;1407;1;626,65;1
"id_2394923379480";14;1;1474;2;571,95;1
"id_2394923379453";11;1;1145;1;724;1
"id_3948939974834";11;1;1142;1;704,7;1
"id_2385923378575";18;1;1863;1;638;1
"id_3810938671018";11;1;1145;1;764,8;1
"id_3916939971605";22;1;2258;2;602,65;1
"id_3897938979764";11;1;1183;1;760,95;1
"id_3945939974590";22;1;2255;2;550,1;1
"id_2257922375730";18;1;1861;2;656,6;1
"id_3856938975600";22;1;2252;1;684;1
"id_3859938975938";22;1;2256;1;648,2;1
"id_3899938979982";22;1;2221;1;677,7;1
"id_3898938979882";22;1;2233;2;524,45;1
"id_3945939974534";22;1;2264;1;539,8;1
"id_4210942671037";22;1;2221;1;607,1;1
"id_3891938979145";22;1;2208;1;607;1
"id_3871938977180";22;1;2258;1;707,75;1
"id_0755907875523";22;1;2277;1;566,3;1
"id_2355923375528";22;1;2233;1;535,25;1
"id_2390923379038";22;1;2224;1;463,65;1
"id_2619926971943";22;1;2221;1;569,3;1
"id_3871938977186";22;1;2207;1;581,3;1
"id_3945939974525";22;1;2220;1;600,7;1
"id_2378923377824";22;1;2207;2;482,6;1
