"ID_aux";"CODIGO_UNIV";"CODIGO";"VIA";"PREFERENCIA";"PTJE_POND";"POND_ANYO_ACAD";"TIPO_MATRICULA"
"id_8766587376693";"41";41059;1;1;527,5;1;1
"id_8788587078877";"19";19094;1;3;608,5;1;1
"id_8787587078794";"17";17086;1;2;608,25;1;1
"id_8787587078732";"21";21012;1;1;568;1;1
"id_8784587078473";"50";50810;1;1;511,7;1;1
"id_8784587078444";"49";49104;1;3;547,45;1;1
"id_8784587078430";"50";50930;1;1;591,7;1;1
"id_8784587078462";"49";49107;1;1;522,9;1;1
"id_8783587078353";"46";46104;1;4;496,7;1;8
"id_8783587078330";"55";55041;1;1;492,5;1;1
"id_8783587078305";"41";41026;1;1;498,8;2;1
"id_8798587079828";"21";21073;1;1;471,5;1;1
"id_8797587079728";"49";49113;1;1;505,15;1;1
"id_8791587079115";"55";55008;1;2;563,7;1;1
"id_8794587079498";"15";15562;1;3;518,3;1;1
"id_8794587079403";"55";55017;1;1;558,1;1;1
"id_8792587079271";"35";35005;1;3;752,9;1;1
"id_8790587079023";"49";49005;1;1;594,8;2;1
"id_8796587079650";"16";16060;1;3;720,15;1;1
"id_8796587079633";"12";12014;1;1;745,6;1;1
"id_8758587075818";"49";49023;1;1;484,05;1;1
"id_8758587075816";"49";49014;1;3;559,6;1;1
"id_8755587075570";"16";16051;1;1;685,6;1;1
"id_8755587075518";"17";17833;1;1;508,4;1;1
"id_8755587075567";"21";21024;1;1;467,9;2;1
"id_8757587075769";"14";14015;1;1;610,6;1;1
"id_8751587075175";"45";45024;1;2;606,85;1;1
"id_8754587075439";"12";12027;1;2;712,75;1;1
"id_8754587075434";"38";38032;1;2;607,2;1;1
"id_8752587075240";"19";19028;1;1;696,36;1;1
"id_8752587075246";"20";20050;3;1;741,258;1;1
"id_8750587075079";"16";16084;1;7;510,3;1;1
"id_8750587075025";"49";49105;1;3;501,25;1;1
"id_8750587075027";"50";50928;1;1;516,6;2;1
"id_8756587075688";"40";40001;1;2;529,95;1;1
"id_8756587075655";"41";41009;1;7;474,2;1;1
"id_8778587077898";"41";41045;1;1;567,2;1;1
"id_8778587077877";"14";14064;1;2;614,4;1;1
"id_8778587077876";"16";16091;1;3;783,3;1;1
"id_8778587077811";"11";11090;1;1;694,6;1;1
"id_8778587077834";"42";42003;1;2;618,5;2;1
"id_8775587077559";"21";21089;1;1;517;1;1
"id_8775587077552";"50";50925;1;1;767,6;2;1
"id_8775587077510";"41";41031;1;3;543,7;1;1
"id_8775587077527";"45";45005;1;1;591,8;2;1
"id_8775587077534";"25";25041;1;1;646,4;1;1
"id_8775587077530";"16";16046;1;1;638,2;1;1
"id_8775587077505";"19";19020;1;1;560,8;1;1
"id_8777587077758";"39";39117;1;2;614,2;1;1
"id_8777587077754";"39";39110;1;1;579,55;1;1
"id_8777587077713";"14";14095;1;2;606,7;2;1
"id_8777587077744";"11";11080;1;3;700,4;1;1
"id_8777587077740";"38";38009;1;3;565;1;1
"id_8777587077709";"34";34020;1;3;761,3;1;1
"id_8771587077194";"55";55038;1;1;510,4;2;1
"id_8774587077479";"34";34039;1;1;542,65;1;1
"id_8774587077411";"11";11078;1;2;674,05;1;1
"id_8774587077410";"45";45009;1;1;581,5;2;1
"id_8774587077469";"38";38015;1;5;536,9;1;2
"id_8772587077279";"37";37095;1;1;584,2;1;1
"id_8772587077214";"54";54301;1;6;450,6;1;1
"id_8772587077260";"16";16013;1;1;561;1;1
"id_8773587077380";"15";15330;1;5;683,5;1;1
"id_8773587077346";"41";41111;1;2;560,8;1;1
"id_8773587077322";"55";55020;1;3;571,9;2;1
"id_8770587077099";"55";55004;1;1;519,3;1;1
"id_8770587077096";"38";38004;1;2;623,55;2;1
"id_8770587077019";"50";50808;1;1;466,9;2;1
"id_8770587077045";"25";25061;1;2;497,5;1;1
"id_8770587077007";"43";43024;1;9;692;2;1
"id_8770587077000";"44";44020;1;2;637,1;2;1
"id_8718587071884";"25";25025;1;1;540,6;1;1
"id_8718587071849";"25";25041;1;2;635;1;1
"id_8718587071803";"18";18054;1;2;570,6;2;1
"id_8718587071860";"25";25041;1;1;621,6;2;1
"id_8719587071983";"25";25033;1;1;659,2;2;1
"id_8719587071967";"26";26084;1;1;595,8;1;1
"id_8715587071552";"19";19020;1;2;552,7;1;1
"id_8717587071745";"19";19024;1;1;579,24;2;1
"id_8717587071702";"55";55072;1;7;453,5;1;1
"id_8714587071433";"49";49204;1;1;715,2;1;1
"id_8712587071204";"44";44032;1;11;526,8;1;2
"id_8713587071352";"36";36058;1;1;500;1;1
"id_8713587071304";"29";29005;1;1;495,65;1;1
"id_8710587071082";"23";23068;1;1;568,7;1;1
"id_8710587071086";"13";13089;1;1;567,8;1;1
"id_8716587071611";"13";13104;1;5;608;2;1
"id_8748587074803";"32";32028;1;1;562,9;1;1
"id_8749587074931";"55";55018;1;2;477,2;1;1
"id_8745587074589";"55";55078;1;1;532,5;2;1
"id_8745587074565";"17";17085;1;1;552,7;1;1
"id_8747587074780";"50";50233;1;1;461,7;1;1
"id_8747587074798";"50";50228;1;6;557,7;1;2
"id_8741587074164";"32";32042;1;1;514,9;1;1
"id_8744587074471";"17";17823;1;1;527,5;1;1
"id_8744587074408";"50";50130;1;5;594,3;1;1
"id_8742587074260";"17";17033;1;1;670,95;1;1
"id_8740587074090";"17";17028;1;1;670,45;1;1
"id_8740587074059";"17";17084;1;1;529,9;1;1
"id_8740587074016";"17";17838;1;1;606,3;2;1
"id_8740587074029";"37";37090;1;2;458,85;1;1
"id_8740587074023";"50";50232;1;1;541,3;1;1
"id_8746587074681";"17";17036;1;1;492,5;1;1
"id_8746587074649";"12";12034;1;1;674,45;1;1
"id_8746587074642";"50";50233;1;3;513,6;1;1
"id_8746587074608";"32";32133;1;1;500;1;1
"id_8729587072971";"22";22055;1;2;532,2;2;1
"id_8725587072547";"13";13086;1;1;795,65;1;1
"id_8725587072538";"36";36064;1;1;670,05;1;1
"id_8727587072717";"29";29030;1;1;662,5;1;1
"id_8721587072197";"13";13057;1;1;627,9;1;1
"id_8721587072147";"13";13071;1;1;653,05;1;1
"id_8721587072135";"13";13039;1;1;688,85;1;1
"id_8724587072495";"29";29019;1;5;596,2;2;1
"id_8722587072278";"49";49309;1;1;521,65;1;1
"id_8720587072054";"49";49317;1;1;544,7;2;1
"id_8720587072065";"49";49316;1;1;497,3;1;1
"id_8720587072062";"49";49313;1;1;488,45;1;1
"id_8726587072618";"55";55064;1;2;494,1;1;1
"id_8739587073990";"45";45036;1;1;565,05;1;1
"id_8739587073922";"13";13074;1;2;653,75;1;1
"id_8739587073937";"30";30070;1;1;570,6;2;1
"id_8735587073530";"50";50928;1;2;574,7;1;1
"id_8735587073509";"38";38080;1;2;562,1;1;1
"id_8734587073411";"52";52175;1;1;580,55;1;1
"id_8734587073431";"30";30055;1;1;570,1;1;1
"id_8732587073283";"46";46108;1;4;600,4;1;8
"id_8732587073295";"51";51276;1;3;541,2;1;1
"id_8730587073050";"38";38009;1;1;576,9;1;1
"id_8736587073661";"16";16082;1;1;556,8;1;1
"id_8736587073662";"45";45014;1;3;548,85;1;1
"id_8709587070928";"14";14089;1;1;656;1;1
"id_8709587070964";"52";52495;1;1;459,1;2;1
"id_8705587070517";"38";38005;1;4;662,05;1;1
"id_8701587070142";"49";49108;1;1;534,85;2;1
"id_8704587070485";"41";41041;1;1;487,85;1;1
"id_8704587070473";"26";26040;1;1;531;1;1
"id_8702587070228";"38";38172;1;1;611,25;2;1
"id_8702587070235";"16";16054;1;1;755,7;1;1
"id_8703587070394";"52";52010;1;4;637,3;1;1
"id_8703587070355";"30";30035;1;2;659,45;1;1
"id_8703587070351";"40";40002;1;1;508,5;1;1
"id_8703587070341";"39";39103;1;1;586,5;1;1
"id_8706587070696";"12";12034;1;1;642,1;1;1
"id_8706587070614";"39";39130;1;1;515,1;2;1
"id_8768587076868";"16";16051;1;1;738,2;1;1
"id_8765587076562";"17";17082;1;2;620,7;1;1
"id_8767587076757";"16";16080;1;1;563,3;1;1
"id_8767587076718";"38";38013;1;1;530,8;2;1
"id_8761587076145";"11";11521;1;1;635,45;2;1
"id_8761587076109";"49";49015;1;1;503,2;1;1
"id_8762587076294";"21";21048;1;2;543,7;1;1
"id_8763587076395";"17";17827;1;1;642,55;1;1
"id_8763587076343";"41";41010;1;1;456;1;1
"id_8763587076326";"16";16054;1;1;780,2;1;1
"id_8760587076085";"41";41012;1;1;534,2;2;1
"id_8760587076056";"55";55003;1;11;466,1;1;2
"id_8788587678850";"52";52010;1;3;534,9;1;1
"id_8788587678815";"49";49107;1;1;486,55;2;1
"id_8788587678807";"11";11065;1;2;620,05;1;1
"id_8781587678120";"41";41015;1;3;540,7;1;1
"id_8781587678136";"52";52140;1;1;513,4;1;1
"id_8784587678440";"53";53309;1;1;525,2;1;1
"id_8782587678299";"52";52501;1;1;519,7;1;1
"id_8782587678248";"53";53103;1;1;495,05;1;1
"id_8783587678393";"45";45025;1;2;517,35;1;1
"id_8783587678335";"41";41009;1;4;656,2;1;1
"id_8780587678089";"53";53406;1;2;480,95;1;1
"id_8780587678055";"50";50809;1;1;595,5;2;1
"id_8786587678640";"38";38083;1;1;586,3;1;1
"id_8798587679895";"39";39119;1;3;613,55;1;1
"id_8798587679870";"41";41060;1;1;564,5;1;1
"id_8799587679914";"39";39128;1;1;478,7;1;1
"id_8799587679949";"48";48008;1;1;606,75;1;1
"id_8799587679938";"15";15160;2;1;628,2;1;4
"id_8799587679902";"49";49015;1;1;475;2;1
"id_8795587679557";"20";20076;1;1;569,4;1;1
"id_8795587679556";"39";39114;1;1;535,9;1;1
"id_8795587679532";"51";51140;1;1;496,65;1;1
"id_8797587679782";"55";55022;1;3;494,7;2;1
"id_8797587679731";"38";38162;1;1;535;1;1
"id_8791587679104";"46";46104;1;1;542,95;1;8
"id_8791587679168";"16";16103;1;1;774,25;1;1
"id_8794587679481";"49";49112;1;1;493,5;2;1
"id_8794587679483";"11";11003;1;1;606,2;1;1
"id_8794587679496";"49";49330;1;5;480,05;1;1
"id_8794587679477";"41";41000;1;1;468,5;1;1
"id_8794587679441";"11";11090;1;3;672,7;1;1
"id_8794587679403";"49";49005;1;1;583,6;2;1
"id_8793587679308";"53";53302;1;3;500,3;1;1
"id_8793587679301";"49";49014;1;1;564,45;1;1
"id_8790587679081";"41";41057;1;3;589,8;1;1
"id_8790587679092";"49";49022;1;1;547,9;1;1
"id_8790587679031";"45";45009;1;1;616,1;1;1
"id_8790587679032";"46";46401;1;3;515,6;1;1
"id_8796587679681";"45";45035;1;1;547,4;1;1
"id_8796587679695";"17";17838;1;2;603,25;2;1
"id_8796587679601";"41";41060;1;2;598,55;1;1
"id_8758587675823";"38";38083;1;3;597,9;2;1
"id_8759587675950";"21";21041;1;1;557,05;1;1
"id_8759587675918";"41";41058;1;1;584,7;1;1
"id_8759587675949";"41";41015;1;1;563,4;1;1
"id_8759587675945";"53";53309;1;2;538,15;1;1
"id_8759587675903";"14";14040;1;1;643,9;1;1
"id_8759587675900";"50";50930;1;7;560,5;2;1
"id_8757587675761";"13";13065;1;1;582,05;1;1
"id_8752587675268";"55";55066;1;2;489,8;1;1
"id_8778587677841";"13";13086;1;2;776,15;1;1
"id_8775587677582";"49";49212;1;2;554,6;1;1
"id_8775587677529";"49";49109;1;1;542,65;1;1
"id_8775587677508";"36";36063;1;1;495,7;1;1
"id_8777587677725";"53";53406;1;5;469,35;1;1
"id_8771587677157";"34";34007;1;1;643,35;1;1
"id_8771587677139";"46";46110;1;1;525,9;2;8
"id_8774587677473";"49";49313;1;1;482,45;1;1
"id_8772587677290";"30";30066;1;1;542,5;1;1
"id_8772587677240";"55";55022;1;1;628,8;2;1
"id_8770587677050";"23";23060;1;1;572;2;1
"id_8776587677687";"37";37040;1;1;519,95;1;1
"id_8718587671831";"36";36053;1;1;609;1;1
"id_8719587671997";"37";37095;1;2;498,8;1;1
"id_8719587671941";"11";11522;1;1;656,4;1;1
"id_8715587671592";"16";16013;1;1;576,1;1;1
"id_8715587671523";"16";16013;1;2;668,6;1;1
"id_8711587671189";"55";55020;1;4;486,2;1;1
"id_8711587671166";"13";13059;1;1;548,5;1;1
"id_8714587671413";"46";46301;1;5;488,1;1;1
"id_8712587671270";"20";20023;1;1;599;1;1
"id_8710587671030";"39";39122;1;1;606,25;1;1
"id_8716587671626";"51";51101;1;2;525,9;1;2
"id_8716587671634";"45";45008;1;1;512,85;1;1
"id_8716587671633";"45";45009;1;2;585,2;1;1
"id_8716587671606";"11";11028;1;1;707,4;1;1
"id_8716587671669";"39";39119;1;2;622,2;1;1
"id_8749587674989";"15";15222;1;1;604,9;1;1
"id_8749587674994";"11";11016;1;2;623,7;1;1
"id_8749587674964";"45";45037;1;1;505;2;1
"id_8745587674552";"15";15330;1;1;661,8;1;1
"id_8747587674798";"34";34088;1;1;564,5;1;1
"id_8741587674199";"50";50801;1;3;494,95;1;1
"id_8744587674482";"46";46303;1;1;540,85;1;1
"id_8746587674611";"41";41058;1;1;499,4;1;1
"id_8728587672830";"41";41007;1;1;527,5;1;1
"id_8728587672862";"50";50930;1;5;511,9;1;1
"id_8729587672915";"41";41004;1;2;619,3;1;1
"id_8725587672590";"41";41168;1;1;631,5;1;1
"id_8725587672552";"51";51173;1;1;597,05;1;1
"id_8725587672527";"17";17032;1;1;636,45;1;1
"id_8727587672717";"15";15330;1;1;668,3;1;1
"id_8724587672458";"46";46105;1;1;563,1;1;8
"id_8724587672423";"30";30065;1;2;506,2;1;1
"id_8724587672460";"11";11087;1;1;668,7;1;1
"id_8735587673588";"15";15312;1;5;632,8;1;1
"id_8735587673519";"39";39103;1;2;573,2;1;1
"id_8735587673523";"40";40030;1;1;559,65;1;1
"id_8734587673428";"21";21043;1;1;527,1;1;1
"id_8732587673237";"21";21041;1;2;519,95;1;1
"id_8733587673392";"46";46108;1;1;579,1;1;8
"id_8730587673060";"45";45009;1;1;556;1;1
"id_8736587673653";"49";49009;1;6;551,25;1;1
"id_8736587673650";"53";53306;1;3;590,8;1;1
"id_8736587673610";"20";20086;1;1;555;1;1
"id_8708587670808";"51";51163;1;3;456;1;1
"id_8709587670995";"49";49314;1;3;517,75;1;1
"id_8709587670916";"39";39116;1;1;549,65;2;1
"id_8709587670926";"45";45017;1;2;538,05;1;1
"id_8705587670540";"39";39132;1;2;625,1;2;1
"id_8705587670503";"21";21031;1;1;587,6;1;1
"id_8705587670567";"14";14099;1;2;507,3;1;1
"id_8707587670793";"16";16001;1;2;633;1;1
"id_8701587670190";"49";49017;1;1;574;1;1
"id_8701587670159";"46";46110;1;1;519,7;2;8
"id_8701587670152";"14";14012;1;2;568,8;1;1
"id_8701587670111";"39";39124;1;1;510,7;2;1
"id_8701587670145";"49";49001;1;1;585,15;1;1
"id_8704587670470";"26";26032;1;10;435,7;2;1
"id_8704587670436";"38";38170;1;5;737;2;1
"id_8702587670296";"38";38004;1;2;628,75;2;1
"id_8702587670262";"49";49015;1;1;490,05;2;1
"id_8703587670360";"49";49009;1;1;528,65;1;1
"id_8700587670040";"55";55062;1;3;514,6;1;1
"id_8700587670009";"53";53305;1;2;632,25;2;1
"id_8706587670693";"26";26032;1;1;477,1;1;1
"id_8706587670653";"12";12046;1;1;696,95;1;1
"id_8706587670611";"26";26084;1;2;642,4;2;1
"id_8706587670613";"21";21043;1;5;466,3;1;1
"id_8706587670634";"49";49106;1;11;481,5;2;2
"id_8706587670608";"16";16047;1;1;630,6;1;1
"id_8706587670609";"16";16008;1;2;664,95;1;1
"id_8768587676853";"41";41009;1;11;532,7;1;2
"id_8768587676808";"11";11520;1;2;641,2;1;1
"id_8769587676906";"13";13024;1;2;692;1;1
"id_8765587676560";"50";50526;1;1;495,7;1;1
"id_8767587676718";"14";14037;1;1;585;1;1
"id_8764587676404";"15";15440;1;1;526,7;1;1
"id_8762587676249";"44";44020;1;1;572,7;1;1
"id_8762587676241";"24";24048;1;4;713,2;1;1
"id_8763587676395";"41";41046;1;1;579,9;2;1
"id_8763587676377";"24";24033;1;1;624,5;1;1
"id_8763587676372";"20";20007;1;1;565,9;1;1
"id_8763587676345";"44";44016;1;11;688,1;2;2
"id_8763587676336";"43";43038;1;1;684,9;2;1
"id_8189581878915";"14";14037;1;2;611,6;1;1
"id_8189581878938";"34";34007;1;1;571,3;1;1
"id_8185581878555";"27";27052;1;2;577,8;2;1
"id_8187581878788";"55";55054;1;1;517,3;1;1
"id_8187581878785";"18";18046;1;2;507,9;2;1
"id_8181581878121";"51";51240;1;2;513,95;2;1
"id_8181581878122";"49";49104;1;1;474,65;1;1
"id_8181581878165";"41";41048;1;1;696,8;1;1
"id_8184581878456";"38";38326;1;1;535,2;1;8
"id_8183581878356";"51";51111;1;1;502,5;1;1
"id_8180581878005";"46";46303;1;1;564;1;1
"id_8180581878060";"47";47302;1;1;746,9;1;1
"id_8198581879899";"41";41034;1;1;522,7;2;1
"id_8198581879856";"19";19052;1;1;565,3;1;1
"id_8198581879849";"50";50930;1;2;521,2;1;1
"id_8198581879845";"38";38174;1;1;586,1;1;1
"id_8197581879759";"53";53309;1;2;558,7;1;1
"id_8197581879727";"45";45038;1;3;523,15;2;1
"id_8192581879271";"45";45009;1;1;560,3;1;1
"id_8192581879203";"49";49314;1;1;570,05;1;1
"id_8193581879330";"34";34057;1;1;559,6;1;1
"id_8190581879086";"12";12049;1;1;659,45;1;1
"id_8190581879078";"49";49011;1;5;473,1;1;1
"id_8190581879025";"49";49111;1;1;506,6;2;1
"id_8190581879020";"21";21047;1;1;480,25;1;1
"id_8155581875591";"39";39409;1;1;547,4;1;1
"id_8155581875562";"53";53305;1;1;668,1;2;1
"id_8157581875795";"21";21081;1;1;556,4;1;1
"id_8157581875755";"15";15271;1;2;624;1;1
"id_8152581875279";"50";50802;1;3;508;1;1
"id_8152581875204";"50";50931;1;1;540,7;1;1
"id_8152581875265";"11";11040;3;3;802,026;1;1
"id_8153581875332";"46";46402;1;1;456,35;2;1
"id_8150581875094";"38";38003;1;1;609,6;2;1
"id_8150581875012";"12";12035;1;1;619,65;1;1
"id_8175581877567";"21";21082;1;1;527,4;2;1
"id_8177581877770";"16";16036;1;1;685;1;1
"id_8177581877725";"46";46302;1;1;579,75;1;1
"id_8171581877174";"41";41031;1;1;500,7;2;1
"id_8174581877420";"15";15380;1;2;632,1;1;1
"id_8173581877312";"53";53403;1;1;690,65;1;1
"id_8173581877337";"46";46305;1;1;573,85;1;1
"id_8170581877042";"47";47302;1;1;747,3;1;1
"id_8176581877683";"49";49113;1;11;494,25;2;8
"id_8176581877694";"30";30086;1;1;642,9;1;1
"id_8176581877644";"11";11061;1;1;606;2;1
"id_8176581877607";"40";40030;1;1;611,25;1;1
"id_8118581871874";"34";34087;1;1;704,48;1;1
"id_8119581871968";"49";49109;1;1;536,1;1;1
"id_8115581871593";"46";46301;1;2;624,4;1;1
"id_8115581871590";"49";49107;1;1;497,85;2;1
"id_8115581871508";"12";12052;1;1;629;2;1
"id_8117581871781";"51";51185;1;1;526,5;2;1
"id_8117581871798";"20";20011;1;1;673,1;1;1
"id_8117581871767";"33";33023;1;1;483;1;1
"id_8111581871185";"46";46108;1;1;507,2;1;8
"id_8111581871183";"15";15340;1;2;639,6;2;1
"id_8111581871158";"51";51140;1;2;486,35;1;1
"id_8114581871471";"46";46402;1;2;463;2;1
"id_8114581871420";"13";13014;1;1;599,75;1;1
"id_8114581871460";"40";40030;1;1;601,1;2;1
"id_8112581871294";"53";53309;1;8;566,3;1;1
"id_8112581871221";"38";38325;1;2;522,45;1;1
"id_8112581871209";"51";51151;1;1;501,8;1;1
"id_8113581871348";"55";55086;1;4;479,4;1;1
"id_8113581871309";"41";41009;1;9;490,8;1;1
"id_8110581871083";"49";49102;1;1;563,85;1;1
"id_8116581871602";"50";50930;1;1;558;1;1
"id_8148581874818";"41";41059;1;2;590,1;2;1
"id_8148581874841";"35";35061;1;1;526,5;1;1
"id_8148581874842";"16";16044;1;1;624,7;1;1
"id_8148581874823";"21";21024;1;1;483,1;1;1
"id_8145581874558";"51";51153;1;11;464,2;1;2
"id_8145581874570";"55";55041;1;1;532;2;1
"id_8147581874783";"50";50510;1;1;546,3;2;1
"id_8147581874794";"49";49104;1;1;581,3;2;1
"id_8147581874796";"51";51130;1;1;629,6;2;1
"id_8147581874773";"16";16040;1;1;707;1;1
"id_8147581874776";"49";49017;1;1;542,6;2;1
"id_8147581874702";"39";39119;1;1;589,1;1;1
"id_8141581874112";"21";21047;1;3;449,9;1;1
"id_8141581874113";"46";46108;1;1;552;1;8
"id_8144581874458";"39";39401;1;1;536,25;1;1
"id_8140581874014";"25";25069;1;1;476,15;1;1
"id_8140581874041";"51";51253;1;3;532;1;1
"id_8146581874603";"18";18084;1;1;646,2;2;1
"id_8129581872954";"20";20098;3;11;733,4;1;2
"id_8129581872915";"18";18094;1;1;582,5;1;1
"id_8129581872907";"42";42002;1;1;672,5;1;1
"id_8125581872547";"18";18094;1;1;582,1;1;1
"id_8127581872782";"18";18083;1;2;624,1;1;1
"id_8127581872792";"18";18093;1;2;701,5;1;1
"id_8127581872768";"44";44021;1;3;683,2;2;1
"id_8124581872464";"18";18089;1;6;724,2;1;1
"id_8122581872211";"25";25016;1;1;521,95;2;1
"id_8122581872249";"25";25046;1;1;554;1;1
"id_8122581872203";"25";25061;1;1;542,8;1;1
"id_8123581872324";"19";19040;1;3;776,1;1;1
"id_8120581872090";"39";39110;1;1;531,9;1;1
"id_8120581872096";"18";18089;1;2;675,7;1;1
"id_8120581872006";"18";18093;1;1;633,9;1;1
"id_8120581872066";"51";51240;1;2;599,4;1;1
"id_8126581872612";"18";18090;1;6;634,6;2;1
"id_8126581872639";"18";18087;1;1;743,3;1;1
"id_8139581873952";"51";51275;1;1;487,35;1;1
"id_8135581873578";"38";38013;1;1;546,1;1;1
"id_8137581873775";"38";38171;1;3;623,6;1;1
"id_8137581873704";"51";51210;1;1;640,2;1;1
"id_8137581873767";"51";51253;1;3;508,95;1;2
"id_8131581873181";"17";17089;1;2;659,4;1;1
"id_8132581873217";"25";25024;1;1;615,5;1;1
"id_8132581873269";"25";25001;3;1;825,574;1;1
"id_8133581873347";"14";14004;1;1;593,05;2;1
"id_8133581873320";"41";41029;1;2;388,7;2;1
"id_8130581873008";"11";11063;1;1;666,45;1;1
"id_8136581873679";"52";52020;1;1;653,6;1;1
"id_8136581873663";"16";16013;1;2;584,55;1;1
"id_8105581870599";"55";55041;1;2;519,7;2;1
"id_8105581870565";"14";14004;1;1;536,1;1;1
"id_8107581870704";"55";55024;1;2;567,7;1;1
"id_8104581870447";"14";14037;1;2;588,7;2;1
"id_8104581870442";"26";26303;1;1;574,9;2;1
"id_8102581870257";"49";49105;1;11;560;2;2
"id_8103581870310";"12";12052;1;1;618,6;1;1
"id_8103581870334";"14";14032;1;1;668,45;1;1
"id_8103581870368";"26";26010;1;1;505,3;1;1
"id_8100581870034";"15";15412;1;1;501,9;1;1
"id_8106581870663";"41";41026;1;3;525,6;2;1
"id_8168581876894";"26";26008;3;1;799,038;1;1
"id_8168581876893";"13";13001;1;5;581,55;1;1
"id_8169581876939";"41";41098;1;2;575,8;1;1
"id_8169581876907";"49";49102;1;11;532,8;1;2
"id_8169581876901";"15";15433;1;1;541,9;1;1
"id_8167581876774";"32";32163;1;2;497,6;1;1
"id_8164581876493";"32";32029;1;1;527,75;2;1
"id_8164581876479";"17";17808;1;1;551,3;1;1
"id_8162581876279";"50";50126;1;3;530,1;2;1
"id_8162581876229";"23";23061;1;1;557,4;1;1
"id_8162581876268";"14";14002;1;1;613,4;1;1
"id_8162581876262";"19";19041;1;2;641,3;1;1
"id_8160581876094";"27";27022;1;1;464,8;2;1
"id_8166581876643";"27";27028;1;1;620,7;1;1
"id_8166581876621";"11";11037;1;1;666,4;1;1
"id_8189581978903";"51";51210;1;2;531,9;1;1
"id_8185581978545";"41";41165;1;1;588,8;1;1
"id_8187581978784";"32";32006;1;1;640,2;1;1
"id_8187581978709";"11";11078;1;1;672,7;1;1
"id_8181581978197";"27";27022;1;11;460,8;2;2
"id_8181581978122";"27";27022;1;1;467,3;1;1
"id_8184581978495";"27";27001;1;1;597;1;1
"id_8184581978409";"51";51241;1;1;598,2;1;1
"id_8183581978385";"27";27020;1;1;542,1;1;1
"id_8183581978376";"49";49002;1;2;564,25;1;1
"id_8183581978316";"27";27040;1;9;478,1;1;2
"id_8183581978303";"27";27023;1;1;425,1;1;1
"id_8183581978367";"55";55011;1;4;539,1;1;3
"id_8180581978082";"19";19048;1;2;673,8;1;1
"id_8180581978004";"19";19022;1;1;527,8;1;1
"id_8186581978682";"27";27020;1;1;551,7;1;1
"id_8186581978670";"27";27050;1;1;576,1;2;1
"id_8186581978606";"27";27001;1;1;518,3;2;1
"id_8198581979814";"50";50919;1;1;658,7;2;1
"id_8198581979847";"27";27051;1;1;493,1;1;1
"id_8198581979869";"15";15463;1;1;514,7;1;1
"id_8199581979957";"27";27050;1;1;478,2;1;1
"id_8195581979591";"18";18093;1;1;600,4;1;1
"id_8197581979749";"27";27080;1;1;532,6;1;1
"id_8191581979156";"55";55062;1;1;488,9;1;1
"id_8191581979140";"50";50930;1;1;624;2;1
"id_8194581979461";"26";26063;1;4;550,7;1;1
"id_8194581979466";"27";27050;1;11;558,4;2;2
"id_8192581979253";"54";54303;1;1;587,3;1;1
"id_8190581979076";"13";13078;1;2;586,35;1;1
"id_8190581979036";"13";13104;1;2;633,3;2;1
"id_8196581979628";"50";50109;1;2;575,1;1;1
"id_8196581979605";"37";37018;3;1;805,458;1;1
"id_8155581975579";"41";41026;1;5;499;1;1
"id_8155581975562";"53";53306;1;3;552,15;2;1
